id,age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,max_allowed_loan
13744,24.0,40000,0,8,1,35000,17.58,0.09,0,4,12955
35822,21.0,14400,3,0,3,2100,13.35,0.15,1,2,13010
4294,21.0,14400,3,3,0,1875,13.72,0.13,0,3,13236
18737,21.0,18000,2,3,3,5300,15.27,0.29,0,3,13585
48664,21.0,15360,3,1,0,2500,5.42,0.15,0,4,13618
31740,21.0,15000,3,0,4,2100,14.17,0.15,0,2,13640
22789,21.0,15000,3,2,5,2000,10.74,0.13,0,2,13741
12959,21.0,15000,3,3,4,1825,11.49,0.12,0,4,13916
13374,25.0,14400,3,2,3,4000,10.62,0.27,0,4,13984
31122,21.0,20004,2,2,3,7000,10.99,0.32,0,2,13987
36729,23.0,14000,3,0,1,2100,7.14,0.15,0,3,13989
50426,21.0,14400,3,0,4,1000,7.51,0.07,0,2,14113
52810,21.0,15120,0,5,0,1500,10.38,0.1,0,2,14368
36661,21.0,15600,3,0,0,2000,7.29,0.13,0,2,14371
54768,21.0,18000,2,3,3,4500,14.72,0.25,0,4,14386
55775,27.0,12000,3,0,3,1800,12.41,0.15,1,6,14389
14230,21.0,15360,2,1,2,1600,12.53,0.1,0,4,14520
36369,24.0,16800,2,2,2,5600,11.99,0.3,0,4,14542
23686,22.0,18240,2,0,4,5500,6.62,0.3,0,2,14548
736,22.0,14400,2,0,3,1200,7.74,0.08,0,4,14632
57881,22.0,15000,3,1,3,1800,10.08,0.12,0,2,14691
21027,21.0,15000,2,0,1,1000,14.35,0.07,0,3,14743
7873,23.0,14400,3,0,3,1750,6.54,0.13,0,2,14800
49038,23.0,26000,2,5,4,15000,9.63,0.05,0,2,14872
31617,21.0,20000,3,2,3,6000,7.14,0.3,0,2,14984
35876,21.0,20000,2,1,4,6000,15.05,0.3,1,2,14984
20795,23.0,14400,3,0,1,1500,12.84,0.1,1,2,15051
50864,23.0,14400,3,0,3,1500,7.29,0.1,0,3,15051
20471,22.0,22800,2,0,5,10000,16.45,0.42,0,4,15058
31393,25.0,15000,2,2,5,3600,11.71,0.24,0,3,15135
16834,21.0,24000,2,3,5,10000,9.91,0.42,0,4,15179
50678,21.0,24000,2,3,5,10000,8.9,0.42,0,3,15179
52368,24.0,14400,3,3,5,2000,10.65,0.14,0,4,15269
51061,22.0,16400,2,3,5,2750,15.27,0.16,1,4,15278
29467,23.0,18000,2,3,3,5400,7.9,0.3,0,4,15283
36103,26.0,15000,2,0,3,4200,10.59,0.29,0,3,15283
37608,26.0,13200,3,0,0,1825,10.74,0.14,0,2,15324
36275,21.0,15600,2,1,5,1000,14.65,0.06,1,3,15373
35730,21.0,18000,2,3,1,3500,11.49,0.19,0,4,15388
50362,24.0,14400,3,3,0,1800,12.73,0.12,0,4,15470
38035,21.0,20000,3,3,1,5500,5.42,0.27,0,4,15484
55434,23.0,14400,3,0,1,1000,11.49,0.07,0,4,15553
4483,21.0,18000,3,1,1,3300,11.99,0.17,0,2,15588
1820,33.0,10140,2,2,1,1000,7.29,0.1,0,10,15721
5299,23.0,15600,3,0,1,2000,14.27,0.13,0,4,15930
5682,25.0,16800,3,0,0,5000,11.36,0.3,0,3,15982
3221,22.0,20000,3,6,1,6000,7.49,0.3,0,4,15983
32412,21.0,20000,2,5,1,5000,7.29,0.25,0,2,15985
41541,21.0,20000,2,2,4,5000,8.59,0.25,0,2,15985
46870,21.0,20000,2,5,5,5000,5.99,0.25,0,4,15985
32883,22.0,22000,0,1,5,8000,10.99,0.36,0,3,16180
5794,21.0,20000,3,5,1,4800,11.99,0.24,0,2,16185
11970,21.0,20000,3,2,3,4750,10.37,0.24,0,3,16236
43780,21.0,20000,2,5,1,4750,11.83,0.24,0,2,16236
24307,21.0,21200,3,0,1,6000,9.32,0.28,0,4,16244
30539,24.0,14400,3,2,1,1000,7.51,0.07,0,4,16272
48723,22.0,16200,3,0,5,1500,13.99,0.09,1,3,16311
46584,22.0,16800,3,3,1,2000,10.99,0.12,0,2,16470
36345,22.0,20000,3,2,3,5500,12.21,0.26,0,2,16484
40446,21.0,20000,3,3,3,4500,11.71,0.22,0,3,16486
38833,25.0,17004,2,5,4,4750,9.88,0.28,0,2,16488
28977,21.0,18000,3,3,1,2400,11.99,0.13,0,4,16490
58620,21.0,18000,3,2,5,2400,11.46,0.13,0,4,16490
31953,24.0,24000,0,8,3,12000,7.14,0.5,0,4,16774
54125,21.0,21000,3,3,5,5175,11.49,0.25,0,2,16860
7564,23.0,20000,3,0,3,6000,11.86,0.3,0,3,16982
17560,23.0,20000,3,5,5,6000,9.25,0.3,0,4,16982
20372,23.0,20000,3,7,4,6000,12.69,0.3,0,3,16982
3395,22.0,20000,2,3,1,5000,11.83,0.25,0,4,16984
11513,22.0,20000,3,1,4,5000,10.59,0.25,0,4,16984
26001,22.0,20000,3,2,4,5000,9.88,0.25,0,2,16984
26135,22.0,20000,2,5,1,5000,10.99,0.25,0,2,16984
39864,22.0,20000,3,2,3,5000,11.86,0.25,0,4,16984
18330,21.0,21000,3,5,3,5000,11.71,0.24,0,3,17035
28181,21.0,21000,3,5,1,5000,12.69,0.24,0,3,17035
46283,22.0,21000,3,2,0,6000,7.9,0.28,0,3,17083
27810,22.0,19200,2,0,1,4000,15.21,0.21,1,2,17106
9629,21.0,24000,2,5,5,8000,7.29,0.33,0,5,17181
37021,22.0,20000,2,0,5,4800,7.14,0.24,0,2,17185
56566,26.0,14400,3,0,5,1500,12.99,0.1,1,4,17210
51051,21.0,25000,0,5,4,9000,6.03,0.36,0,3,17230
38362,22.0,20000,3,0,4,4750,8.0,0.24,0,4,17235
15888,22.0,21600,3,0,4,6500,9.91,0.3,0,3,17242
10591,21.0,21600,2,0,0,5400,14.54,0.25,1,4,17265
2138,22.0,27800,2,2,4,13250,11.71,0.51,0,4,17305
37225,23.0,17688,3,0,4,3000,11.11,0.15,0,3,17329
46932,22.0,24000,0,1,1,9000,12.21,0.38,0,4,17379
34826,21.0,18000,3,3,3,1500,11.14,0.08,0,3,17392
46447,21.0,18000,3,0,1,1500,10.37,0.08,0,2,17392
50703,21.0,18000,3,0,0,1500,12.87,0.08,1,2,17392
2272,27.0,14400,3,0,0,2000,10.65,0.14,0,9,17428
4737,23.0,20000,3,6,0,5500,10.99,0.28,0,3,17483
6438,22.0,20000,2,1,1,4500,8.59,0.23,0,4,17485
28145,22.0,20000,3,5,1,4500,9.99,0.22,0,2,17485
46413,21.0,20000,3,5,1,3500,13.11,0.17,1,2,17488
13590,22.0,24000,0,2,1,8875,11.49,0.36,0,3,17504
26727,21.0,21000,3,2,4,4500,13.99,0.21,1,3,17536
47959,21.0,24996,2,2,3,8500,7.51,0.35,0,2,17726
14333,25.0,17400,0,0,3,4000,11.83,0.25,0,3,17734
10787,21.0,25000,2,5,5,8400,7.29,0.34,0,4,17831
55790,21.0,18000,3,0,3,1000,14.72,0.06,1,4,17893
30270,27.0,17000,3,2,1,5000,14.22,0.29,1,6,17931
25078,22.0,30000,2,0,1,15000,11.48,0.5,0,4,17973
34583,22.0,30000,3,7,1,15000,14.42,0.5,0,3,17973
45694,25.0,24000,2,2,2,12000,7.51,0.5,0,3,17973
9586,23.0,20000,3,3,3,5000,11.86,0.25,0,4,17984
35363,23.0,20000,2,5,1,5000,6.03,0.25,0,3,17984
14317,22.0,20000,3,2,4,4000,11.89,0.2,0,3,17986
42049,22.0,20000,3,2,4,4000,13.79,0.2,0,4,17986
22974,21.0,20000,3,3,4,3000,10.99,0.15,0,4,17988
55178,21.0,20000,3,3,1,3000,11.99,0.15,0,4,17988
18563,22.0,21000,3,2,3,5000,11.86,0.24,0,4,18084
19271,23.0,28800,0,1,1,15000,16.4,0.51,0,4,18092
29258,21.0,25000,2,1,1,8125,6.99,0.33,0,4,18106
53007,21.0,19200,3,3,1,2000,12.69,0.1,0,4,18151
24335,70.0,14400,3,0,3,2000,10.65,0.14,0,21,18160
36873,21.0,24000,3,2,1,7000,8.49,0.29,0,3,18182
41947,21.0,24000,2,2,1,7000,12.42,0.29,0,2,18182
6742,21.0,24996,2,5,1,8000,11.26,0.32,0,4,18227
23621,21.0,24996,2,5,1,8000,7.51,0.32,0,3,18227
55112,21.0,24996,0,0,0,8000,5.99,0.32,0,3,18227
20413,22.0,25000,2,6,5,9250,7.49,0.37,0,2,18229
42683,21.0,25000,2,5,1,8000,14.84,0.32,1,4,18231
32089,21.0,23000,3,0,3,5900,9.99,0.26,0,2,18234
44899,22.0,24000,2,3,5,8000,11.99,0.33,0,4,18380
53259,22.0,18000,0,6,5,1400,13.49,0.08,1,2,18392
14605,27.0,14400,3,0,0,1000,11.86,0.07,0,8,18431
37945,21.0,21600,3,0,3,4200,9.99,0.19,0,4,18466
7,21.0,20000,3,0,4,2500,13.49,0.13,1,3,18490
52101,21.0,20000,2,2,1,2500,15.58,0.13,1,2,18490
19653,23.0,20520,3,0,3,5000,9.99,0.24,0,4,18582
14204,23.0,23148,2,0,5,8000,11.86,0.35,0,4,18600
28165,21.0,21600,3,0,0,4000,13.49,0.19,0,2,18667
2656,23.0,25000,2,5,1,10000,8.0,0.4,0,4,18727
29143,21.0,25000,0,0,5,7500,12.84,0.3,1,4,18732
30954,21.0,25000,2,5,5,7500,6.76,0.3,0,4,18732
6345,22.0,22500,3,0,1,6000,13.22,0.27,1,4,18733
52805,21.0,31200,2,5,5,14000,8.63,0.45,0,3,18735
39488,28.0,15000,3,0,3,2250,13.49,0.15,1,8,18737
25157,22.0,30000,0,3,5,14200,11.14,0.47,0,4,18774
30768,22.0,28000,0,5,1,12000,9.91,0.43,0,2,18776
33556,23.0,22000,3,2,4,6500,11.71,0.3,0,3,18781
57737,29.0,14400,3,0,5,2000,11.49,0.14,0,5,18867
44101,22.0,24000,2,6,4,7500,5.99,0.33,0,2,18881
12581,24.0,20000,3,0,4,5000,6.91,0.25,0,4,18983
18888,24.0,20000,2,8,2,5000,8.59,0.25,0,3,18983
40438,23.0,20000,3,1,5,4000,12.21,0.2,0,2,18985
33596,22.0,26400,0,1,5,10000,14.79,0.38,1,2,19018
27625,22.0,23000,3,3,1,6250,12.73,0.27,0,4,19033
55364,22.0,21000,3,0,4,4000,11.12,0.19,0,2,19086
47574,22.0,19200,3,0,5,2000,8.59,0.1,0,3,19110
54376,22.0,19200,3,1,4,2000,10.36,0.1,0,4,19110
39135,22.0,24000,2,0,1,7200,7.49,0.3,0,4,19181
42559,22.0,24000,3,1,3,7200,11.83,0.3,0,2,19181
7107,21.0,24000,3,3,1,6000,7.51,0.25,0,2,19184
26361,21.0,24000,3,1,1,6000,7.51,0.25,0,4,19184
35226,21.0,24000,3,5,4,6000,10.36,0.25,0,4,19184
40078,21.0,24000,2,1,3,6000,12.68,0.25,0,4,19184
43372,21.0,24000,3,5,0,6000,10.75,0.25,0,4,19184
43566,21.0,24000,2,0,3,6000,12.53,0.25,0,4,19184
58307,21.0,24000,3,5,3,6000,9.32,0.25,0,4,19184
18025,23.0,18000,3,2,5,1500,12.53,0.08,1,4,19191
27490,21.0,25000,3,2,3,7000,9.25,0.28,0,2,19232
18275,23.0,19200,3,0,3,2800,7.49,0.15,0,3,19268
13101,21.0,20000,3,0,3,1675,14.27,0.08,1,4,19316
15954,23.0,21600,3,2,1,5500,6.62,0.25,0,3,19323
58147,21.0,27000,0,5,1,9000,13.85,0.33,0,4,19330
16032,24.0,27000,2,2,5,13000,12.29,0.46,0,4,19373
23257,21.0,28000,2,5,1,10000,7.88,0.36,0,3,19379
27646,22.0,24000,2,0,5,7000,8.94,0.29,0,3,19382
31300,22.0,24000,3,3,5,7000,7.49,0.29,0,2,19382
33529,22.0,24000,3,2,3,7000,7.29,0.29,0,3,19382
39033,22.0,24000,3,1,1,7000,11.36,0.29,0,4,19382
41620,22.0,24000,2,6,5,7000,8.59,0.29,0,4,19382
46429,22.0,24000,0,1,1,7000,10.99,0.29,0,3,19382
23847,31.0,16800,0,0,4,6600,11.49,0.39,0,6,19415
39447,23.0,21600,3,0,3,5400,7.49,0.25,0,2,19423
7843,21.0,29004,2,4,1,11000,10.75,0.38,0,4,19432
37717,21.0,25200,3,3,0,7000,11.36,0.27,0,3,19442
46553,23.0,30000,0,7,4,15000,12.98,0.5,1,2,19472
10219,21.0,30000,0,5,0,12000,5.79,0.4,0,3,19477
35804,22.0,25000,2,1,5,8000,12.98,0.32,1,3,19480
30538,21.0,20000,3,2,5,1500,12.84,0.08,1,3,19492
19757,24.0,24000,2,1,2,9250,8.94,0.39,0,3,19527
23753,23.0,24000,3,2,0,8000,7.88,0.33,0,3,19579
43109,23.0,24000,2,1,3,8000,13.98,0.33,1,2,19579
40767,22.0,20000,3,2,3,2400,11.86,0.13,0,3,19589
52358,23.0,21000,3,2,1,4500,6.76,0.21,0,4,19635
46571,24.0,21000,3,3,3,5500,7.88,0.26,0,3,19682
25693,21.0,26400,3,3,5,8000,8.88,0.3,0,2,19701
45499,21.0,26400,3,2,3,8000,12.42,0.3,0,4,19701
56657,23.0,19176,3,0,0,2300,13.16,0.12,1,2,19741
28472,34.0,14000,3,2,5,4000,11.49,0.29,0,7,19778
28696,24.0,18000,3,2,4,1800,12.42,0.1,0,4,19790
4462,62.0,21000,3,2,3,6250,9.91,0.28,0,24,19790
8211,21.0,20000,3,0,3,1200,10.99,0.06,0,4,19793
2386,21.0,25000,3,3,1,6400,10.91,0.26,0,3,19833
13595,27.0,24000,2,0,4,12500,11.71,0.5,0,8,19870
33124,24.0,24996,0,2,1,10000,9.45,0.4,0,2,19971
17207,25.0,24000,0,5,3,10000,9.76,0.42,0,3,19975
14792,24.0,25000,0,4,4,10000,7.66,0.4,0,4,19976
52777,22.0,24996,3,4,0,7500,12.98,0.3,0,3,19977
16391,25.0,20000,3,0,3,5000,12.87,0.25,1,3,19982
54539,25.0,20000,3,5,3,5000,13.49,0.25,1,3,19982
5166,24.0,20000,0,9,3,4000,15.96,0.2,1,4,19985
35287,24.0,20000,3,0,3,4000,13.8,0.2,1,4,19985
5753,23.0,20000,3,2,1,3000,10.65,0.15,0,2,19987
53117,23.0,18700,3,2,1,1500,10.99,0.08,0,3,19996
49199,24.0,19200,3,1,3,3000,13.22,0.16,0,2,20027
19882,21.0,24996,3,3,0,6200,12.53,0.25,0,4,20029
6301,23.0,23000,2,3,1,6400,11.14,0.28,0,2,20032
54032,23.0,19176,3,5,5,2000,11.89,0.1,0,2,20042
8831,23.0,19200,3,1,1,2000,10.59,0.1,0,3,20070
38768,29.0,18000,2,2,4,6000,8.9,0.33,0,5,20078
44576,23.0,24000,0,1,1,7500,7.74,0.31,0,4,20080
3889,24.0,18000,3,3,1,1500,10.65,0.08,0,2,20091
17825,24.0,18000,3,3,1,1500,11.36,0.08,0,3,20091
716,22.0,32000,2,1,5,15000,13.48,0.47,0,4,20173
1291,26.0,20000,3,3,4,5800,8.94,0.3,0,2,20180
2631,28.0,18000,3,6,1,5000,9.96,0.28,0,9,20180
11416,25.0,20000,0,0,3,4800,8.0,0.24,0,2,20183
32488,25.0,20000,3,0,3,4800,11.86,0.24,0,4,20183
6586,21.0,24000,3,5,1,5000,13.22,0.21,0,3,20185
25364,21.0,24000,3,5,1,5000,10.99,0.21,0,3,20185
32253,21.0,24000,2,1,5,5000,11.89,0.21,0,2,20185
33615,21.0,24000,3,1,1,5000,7.74,0.21,0,3,20185
36939,21.0,24000,3,4,3,5000,14.27,0.21,0,2,20185
38182,21.0,24000,3,0,5,5000,7.88,0.21,0,2,20185
44397,21.0,24000,0,5,1,5000,14.72,0.21,1,2,20185
46194,21.0,24000,3,5,0,5000,10.25,0.21,0,4,20185
47940,21.0,24000,3,1,3,5000,10.99,0.21,0,3,20185
49894,21.0,24000,3,0,1,5000,9.99,0.21,0,3,20185
58317,21.0,24000,3,5,1,5000,14.72,0.21,1,4,20185
21968,21.0,26400,2,6,5,7500,8.32,0.28,0,2,20202
11882,21.0,28800,2,2,5,10000,10.99,0.35,0,2,20219
32562,23.0,25000,2,3,1,8500,12.18,0.34,0,2,20229
8435,21.0,24996,3,6,4,6000,14.26,0.24,1,2,20230
33516,21.0,24996,3,2,0,6000,11.83,0.24,0,4,20230
27391,21.0,25000,3,0,1,6000,7.14,0.24,0,2,20234
31429,21.0,25000,2,6,4,6000,8.49,0.24,0,2,20234
37356,21.0,25000,0,6,5,6000,9.99,0.24,0,4,20234
49681,24.0,24000,0,4,4,8500,12.87,0.35,0,2,20278
17686,22.0,25000,2,2,3,7200,9.88,0.3,0,3,20281
46741,22.0,25000,3,1,3,7200,12.73,0.29,1,2,20281
12801,21.0,26004,0,4,5,7000,7.88,0.27,0,3,20287
33055,22.0,23004,3,2,1,5000,10.75,0.22,0,4,20289
49093,22.0,20640,3,2,5,2400,13.72,0.11,1,3,20293
40780,23.0,21600,3,7,1,4500,13.49,0.21,1,3,20325
5843,27.0,24000,3,0,3,12000,10.74,0.5,0,5,20370
11909,22.0,24000,3,5,1,6000,6.62,0.25,0,4,20383
17033,22.0,24000,3,6,5,6000,9.99,0.25,0,2,20383
30135,22.0,24000,2,3,4,6000,11.83,0.25,0,2,20383
31092,22.0,24000,3,2,3,6000,10.99,0.25,0,3,20383
32330,22.0,24000,3,4,3,6000,11.36,0.25,0,3,20383
36144,22.0,24000,3,0,1,6000,8.0,0.25,0,2,20383
45873,22.0,24000,2,1,1,6000,11.36,0.25,0,3,20383
45877,22.0,24000,2,6,4,6000,12.99,0.25,1,3,20383
48438,22.0,24000,2,3,3,6000,14.61,0.25,1,4,20383
51005,22.0,24000,3,3,3,6000,7.14,0.25,0,3,20383
53009,21.0,22800,3,0,1,3500,12.61,0.15,0,2,20428
17618,21.0,29000,0,5,3,10000,10.99,0.34,0,2,20429
31412,21.0,29000,0,6,4,10000,14.26,0.33,0,4,20429
56768,23.0,23000,3,0,1,6000,7.74,0.26,0,3,20432
28357,21.0,25200,3,1,1,6000,7.9,0.23,0,4,20444
56998,21.0,25200,3,1,4,6000,13.48,0.24,0,2,20444
10724,24.0,20400,3,1,0,4000,15.23,0.2,1,2,20465
24882,22.0,25000,3,2,3,7000,8.9,0.28,0,4,20482
45102,22.0,25000,2,2,5,7000,13.61,0.28,0,2,20482
56295,21.0,31200,2,3,3,12250,11.99,0.39,0,3,20487
3111,23.0,20000,3,0,1,2500,13.22,0.13,1,4,20489
39202,22.0,25920,2,7,3,8000,15.58,0.31,0,3,20492
48219,22.0,26400,0,4,5,8500,7.51,0.32,0,3,20520
12981,23.0,24000,3,5,3,7000,12.99,0.29,0,2,20581
23637,23.0,24000,3,0,1,7000,13.49,0.29,0,3,20581
58227,23.0,24000,3,4,5,7000,10.99,0.29,0,2,20581
35305,26.0,20000,3,3,5,5400,7.9,0.27,0,4,20581
44483,26.0,20000,3,5,3,5400,11.49,0.28,0,4,20581
2748,25.0,20000,3,0,3,4400,11.89,0.22,0,2,20583
22245,22.0,26004,3,1,1,8000,11.99,0.29,0,4,20585
55819,28.0,15600,3,3,5,1200,14.17,0.07,1,8,20630
15167,26.0,18000,3,4,5,2700,10.75,0.14,0,3,20686
30992,21.0,26400,3,3,1,7000,10.96,0.27,0,4,20702
41987,23.0,25000,2,1,1,8000,10.99,0.32,0,4,20729
43145,23.0,25000,0,7,1,8000,14.72,0.32,0,4,20729
27197,21.0,25000,0,5,5,5500,7.51,0.21,0,2,20734
2151,31.0,15000,2,0,5,2500,13.16,0.15,1,7,20735
57189,22.0,28896,0,2,0,11000,12.73,0.37,1,4,20763
40771,22.0,30000,2,0,1,12200,11.14,0.41,0,3,20776
18680,21.0,26000,0,5,3,6500,10.74,0.24,0,2,20783
47891,21.0,26000,3,1,4,6500,9.99,0.25,0,3,20783
2612,22.0,24000,3,4,3,5600,5.42,0.23,0,4,20784
47919,22.0,24000,3,3,4,5600,5.42,0.23,0,2,20784
17742,22.0,23000,3,5,5,4500,10.37,0.2,0,3,20785
46605,22.0,23000,0,0,1,4500,6.39,0.19,0,3,20785
45309,24.0,22356,3,8,5,6000,11.12,0.27,0,3,20809
39742,27.0,17676,3,1,4,3000,14.72,0.17,1,10,20848
33899,22.0,24000,3,0,0,5500,8.94,0.22,0,4,20884
47824,22.0,24000,3,3,0,5500,7.9,0.23,0,3,20884
54809,22.0,24000,3,1,4,5500,10.99,0.22,0,4,20884
3751,21.0,24689,3,2,0,5000,6.92,0.2,0,2,20909
45885,26.0,25000,2,5,2,11500,15.57,0.46,1,4,20972
23290,22.0,30000,0,6,1,12000,13.49,0.4,1,4,20976
25611,22.0,30000,0,2,1,12000,12.42,0.4,0,4,20976
38709,22.0,30000,0,6,0,12000,11.71,0.4,0,3,20976
49748,22.0,30000,0,3,5,12000,7.51,0.4,0,4,20976
18255,21.0,30000,0,3,5,10500,6.62,0.35,0,3,20978
20497,22.0,24996,3,2,0,6500,13.61,0.28,0,2,20978
52858,24.0,22500,3,2,1,6000,7.14,0.27,0,4,20981
4119,22.0,25000,3,5,0,6500,8.9,0.26,0,4,20982
387,26.0,20000,3,2,5,5000,6.99,0.25,0,4,20982
663,26.0,20000,3,4,3,5000,8.59,0.25,0,3,20982
11946,26.0,20000,3,5,5,5000,5.79,0.25,0,2,20982
32914,26.0,20000,3,1,4,5000,13.79,0.25,1,3,20982
39825,26.0,20000,3,4,1,5000,11.71,0.25,0,3,20982
46936,25.0,20000,3,0,0,4000,7.29,0.2,0,4,20984
443,25.0,18000,3,0,3,1500,11.14,0.08,0,4,20990
45236,21.0,24300,2,3,3,4500,6.62,0.19,0,2,21001
8356,24.0,19200,3,3,1,2000,14.22,0.1,1,4,21029
44135,24.0,24000,0,3,2,7750,7.49,0.36,0,2,21029
17893,21.0,26000,3,3,3,6250,7.49,0.24,0,2,21033
7068,21.0,28000,3,5,1,8300,9.99,0.3,0,2,21081
39121,21.0,27600,3,1,3,7800,10.99,0.28,0,2,21161
17392,28.0,18000,2,5,2,4000,7.88,0.22,0,6,21182
55472,24.0,21000,3,3,1,4000,7.88,0.19,0,2,21185
12809,21.0,24000,3,0,3,4000,7.9,0.17,0,3,21187
14450,21.0,24000,0,5,1,4000,10.59,0.17,0,4,21187
40995,21.0,24000,3,5,3,4000,13.49,0.17,0,4,21187
31504,22.0,25200,3,1,4,6500,7.66,0.26,0,2,21202
50187,21.0,26886,2,0,1,7000,7.14,0.26,0,2,21213
23923,25.0,28800,0,3,0,14750,11.12,0.49,0,3,21220
20877,25.0,25000,0,1,5,10000,7.66,0.4,0,2,21225
14584,21.0,24996,3,3,5,5000,9.99,0.2,0,3,21231
15119,21.0,24996,3,5,5,5000,9.91,0.2,0,3,21231
23383,21.0,24996,2,5,5,5000,7.49,0.2,0,4,21231
29326,21.0,24996,3,3,5,5000,8.49,0.2,0,3,21231
29564,21.0,24996,3,0,0,5000,12.98,0.2,1,3,21231
55737,22.0,20400,3,0,1,1200,7.88,0.06,0,2,21232
8212,25.0,21000,3,2,0,5000,9.99,0.24,0,3,21232
9297,21.0,25000,3,5,3,5000,7.49,0.2,0,2,21235
11028,21.0,25000,2,2,3,5000,10.38,0.2,0,3,21235
16777,21.0,25000,3,6,5,5000,10.65,0.2,0,3,21235
21519,21.0,25000,3,4,1,5000,7.14,0.2,0,3,21235
34346,21.0,25000,2,5,5,5000,7.51,0.2,0,4,21235
23085,23.0,20000,3,3,1,1750,10.95,0.09,0,2,21240
26371,22.0,25000,0,6,3,6200,6.03,0.26,0,4,21283
7461,21.0,26000,3,5,4,6000,12.42,0.23,0,3,21284
47337,21.0,26000,3,5,1,6000,10.59,0.23,0,3,21284
33492,22.0,25200,3,0,3,6400,12.73,0.27,1,2,21302
38130,22.0,21600,3,2,0,2400,12.18,0.11,0,4,21349
11192,22.0,26000,3,0,3,7200,12.42,0.29,0,4,21381
5800,22.0,24000,3,2,0,5000,10.75,0.21,0,2,21384
9730,22.0,24000,0,1,5,5000,9.32,0.21,0,2,21384
13040,22.0,24000,3,0,3,5000,11.86,0.21,0,2,21384
18411,22.0,24000,3,0,1,5000,12.53,0.21,0,3,21384
23981,22.0,24000,2,1,4,5000,15.37,0.21,1,4,21384
26973,22.0,24000,3,3,3,5000,10.62,0.21,0,4,21384
27505,22.0,24000,2,2,5,5000,11.49,0.21,0,3,21384
29376,22.0,24000,2,6,1,5000,16.0,0.21,1,3,21384
31924,22.0,24000,3,1,3,5000,13.98,0.21,1,2,21384
32423,22.0,24000,3,3,1,5000,10.99,0.21,0,3,21384
36493,22.0,24000,3,1,5,5000,10.59,0.21,0,4,21384
38296,22.0,24000,3,6,3,5000,12.99,0.21,1,2,21384
42510,22.0,24000,3,0,1,5000,10.59,0.21,0,3,21384
43572,22.0,24000,3,4,3,5000,10.65,0.21,0,3,21384
47572,22.0,24000,3,4,1,5000,7.49,0.21,0,4,21384
47765,22.0,24000,3,5,3,5000,6.54,0.21,0,2,21384
51356,22.0,24000,3,2,1,5000,6.92,0.21,0,3,21384
55345,22.0,24000,3,3,3,5000,12.53,0.21,1,2,21384
57379,22.0,24000,3,4,0,5000,14.22,0.21,0,3,21384
48965,22.0,30422,2,6,1,12000,12.18,0.39,0,4,21440
54097,23.0,31200,0,0,4,14400,9.45,0.45,0,4,21452
25551,21.0,28550,3,3,1,8500,14.35,0.29,1,2,21458
13233,21.0,27600,3,3,4,7500,11.14,0.27,0,3,21462
23039,25.0,23196,0,0,2,7500,11.89,0.32,0,4,21473
8737,23.0,30000,3,2,5,13000,6.99,0.43,0,2,21474
10659,23.0,30000,0,7,3,13000,13.16,0.4,1,4,21474
49081,24.0,25000,2,2,5,8500,13.43,0.34,1,4,21478
16737,21.0,30000,3,2,5,10000,10.75,0.33,0,4,21479
43390,21.0,30000,2,4,3,10000,6.03,0.33,0,3,21479
5777,27.0,20000,3,1,3,5500,13.11,0.28,0,5,21480
13637,27.0,20000,3,2,5,5500,7.49,0.28,0,6,21480
18777,21.0,24996,3,5,0,4750,9.99,0.2,0,4,21481
5243,22.0,25000,3,6,3,6000,9.67,0.24,0,3,21483
35717,22.0,25000,3,6,5,6000,9.91,0.24,0,4,21483
40569,22.0,25000,3,0,1,6000,13.98,0.24,1,2,21483
46469,22.0,25000,3,6,3,6000,11.36,0.24,0,2,21483
50757,22.0,25000,0,6,5,6000,9.91,0.27,0,2,21483
29652,23.0,20000,3,1,1,1500,7.74,0.07,0,2,21491
37085,23.0,25000,2,1,1,7200,10.95,0.29,0,2,21530
17577,21.0,28150,3,0,3,8000,10.99,0.3,0,3,21539
40652,22.0,24600,3,0,4,5500,13.61,0.23,1,2,21544
24065,24.0,28000,2,8,3,12000,7.51,0.43,0,3,21574
38423,21.0,32000,2,5,4,12000,16.29,0.38,0,2,21577
14314,26.0,22000,3,0,0,7000,6.03,0.03,0,2,21578
14636,24.0,24000,3,1,1,7200,15.27,0.29,0,3,21580
6121,23.0,24000,3,4,1,6000,7.9,0.25,0,2,21582
7371,23.0,24000,0,4,3,6000,8.59,0.25,0,4,21582
20753,23.0,24000,2,5,5,6000,11.49,0.25,0,2,21582
22435,23.0,24000,3,1,3,6000,11.49,0.25,0,2,21582
25597,23.0,24000,3,7,1,6000,5.42,0.25,0,3,21582
27210,23.0,24000,2,5,5,6000,11.83,0.25,0,2,21582
39045,23.0,24000,3,1,1,6000,12.69,0.25,0,3,21582
44984,23.0,24000,3,0,5,6000,13.49,0.25,1,3,21582
52393,23.0,24000,3,4,1,6000,12.99,0.25,1,3,21582
14892,22.0,24000,3,2,0,4800,10.37,0.2,0,4,21585
17882,22.0,24000,3,0,4,4800,11.36,0.2,0,4,21585
31203,22.0,24000,2,0,4,4800,6.92,0.2,0,2,21585
49892,21.0,24000,3,5,1,3600,10.38,0.15,0,3,21587
10011,21.0,30000,0,2,4,9875,7.51,0.33,0,3,21604
